NIM,ANGKATAN,IPK,IPK LULUS,SKS TEMPUH,SKS LULUS,SKS TOTAL,IP SEMESTER 1,IP SEMESTER 2,IP SEMESTER 3,IP SEMESTER 4,IP SEMESTER 5,SKS TEMPUH SEMESTER 1,SKS TEMPUH SEMESTER 2,SKS TEMPUH SEMESTER 3,SKS TEMPUH SEMESTER 4,SKS TEMPUH SEMESTER 5,JUMLAH MATKUL YANG DI ULANG,JUMLAH CUTI (SEMESTER),status_kelulusan
183052026,2018,3.77,3.77,146.0,146.0,146.0,3.59,3.76,3.74,3.85,3.91,16.0,38.0,61.0,83.0,106.0,0,0,Tidak Tepat Waktu
183052027,2018,3.83,3.83,146.0,146.0,146.0,3.88,3.81,3.79,3.88,3.83,16.0,38.0,61.0,83.0,106.0,0,0,Tidak Tepat Waktu
183052028,2018,3.8,3.8,152.0,146.0,146.0,3.71,3.71,3.81,3.87,3.89,16.0,38.0,61.0,83.0,106.0,0,0,Tidak Tepat Waktu
183062001,2018,3.72,3.72,148.0,146.0,146.0,3.54,3.2,3.6,3.84,3.9,20.0,42.0,64.0,87.0,110.0,1,0,Tidak Tepat Waktu
183062002,2018,3.77,3.77,146.0,146.0,146.0,3.62,3.62,3.64,3.79,3.89,20.0,42.0,64.0,87.0,110.0,0,0,Tidak Tepat Waktu
183062003,2018,3.88,3.88,146.0,146.0,146.0,3.8,3.64,3.89,3.97,3.98,20.0,42.0,64.0,87.0,110.0,0,0,Tidak Tepat Waktu
183062004,2018,3.74,3.74,148.0,146.0,146.0,3.64,3.08,3.62,3.84,3.91,20.0,42.0,64.0,87.0,110.0,1,0,Tidak Tepat Waktu
183062005,2018,3.73,3.73,148.0,146.0,146.0,3.6,3.11,3.52,3.84,3.92,20.0,42.0,64.0,87.0,110.0,1,0,Tidak Tepat Waktu
183062006,2018,3.79,3.79,146.0,146.0,146.0,3.72,3.62,3.72,3.84,3.89,20.0,42.0,64.0,87.0,110.0,0,0,Tidak Tepat Waktu
183062007,2018,3.81,3.81,146.0,146.0,146.0,3.64,3.79,3.58,3.92,3.91,20.0,42.0,64.0,87.0,110.0,0,0,Tidak Tepat Waktu
183082001,2018,3.79,3.79,157.0,146.0,146.0,3.67,3.71,3.95,3.81,3.66,24.0,46.0,66.0,89.0,112.0,1,0,Tidak Tepat Waktu
183082003,2018,3.62,3.62,158.0,149.0,149.0,3.38,3.62,3.65,3.54,3.63,24.0,46.0,66.0,89.0,112.0,0,0,Tidak Tepat Waktu
183082004,2018,3.52,3.52,154.0,146.0,146.0,3.2,3.32,3.4,3.44,3.52,24.0,46.0,68.0,91.0,114.0,3,0,Tidak Tepat Waktu
183082005,2018,3.56,3.56,161.0,149.0,149.0,3.53,3.63,3.79,3.37,3.52,24.0,46.0,66.0,89.0,112.0,1,0,Tidak Tepat Waktu
183082011,2018,3.69,3.69,164.0,149.0,149.0,3.41,3.7,3.75,3.73,3.59,24.0,46.0,66.0,89.0,112.0,1,0,Tidak Tepat Waktu
183082013,2018,3.67,3.67,158.0,149.0,149.0,3.46,3.75,3.64,3.52,3.73,24.0,46.0,66.0,89.0,112.0,0,0,Tidak Tepat Waktu
183082016,2018,3.71,3.71,146.0,143.0,143.0,3.4,3.7,3.8,3.7,3.74,24.0,46.0,66.0,89.0,112.0,0,0,Tidak Tepat Waktu
183082017,2018,3.85,3.85,146.0,143.0,143.0,3.66,3.88,3.93,3.88,3.82,24.0,46.0,66.0,89.0,112.0,0,0,Tidak Tepat Waktu
183082018,2018,3.75,3.75,146.0,143.0,143.0,3.35,3.78,3.82,3.8,3.77,24.0,46.0,66.0,89.0,112.0,0,0,Tidak Tepat Waktu
183082020,2018,3.77,3.77,146.0,143.0,143.0,3.56,3.84,3.88,3.74,3.74,24.0,46.0,66.0,89.0,112.0,0,0,Tidak Tepat Waktu
183082024,2018,3.6,3.6,158.0,149.0,149.0,3.49,3.44,3.62,3.64,3.52,24.0,46.0,66.0,89.0,112.0,0,0,Tidak Tepat Waktu
183082026,2018,3.75,3.75,146.0,143.0,143.0,3.71,3.81,3.79,3.71,3.62,24.0,46.0,66.0,89.0,112.0,0,0,Tidak Tepat Waktu
183082028,2018,3.72,3.72,164.0,149.0,149.0,3.5,3.76,3.82,3.76,3.62,24.0,46.0,66.0,89.0,112.0,1,0,Tidak Tepat Waktu
183082035,2018,3.59,3.59,174.0,147.0,147.0,3.32,3.53,3.69,3.58,3.52,24.0,46.0,66.0,89.0,112.0,2,0,Tidak Tepat Waktu
184012005,2018,3.44,3.44,174.0,154.0,154.0,3.4,3.26,3.34,2.98,3.52,17.0,40.0,63.0,86.0,109.0,4,0,Tidak Tepat Waktu
184012009,2018,3.36,3.36,150.0,148.0,148.0,3.39,3.23,3.33,3.46,3.44,17.0,40.0,63.0,86.0,109.0,1,0,Tidak Tepat Waktu
184012010,2018,3.67,3.67,158.0,148.0,148.0,3.48,3.48,3.61,3.66,3.81,17.0,40.0,63.0,86.0,109.0,1,0,Tidak Tepat Waktu
184012011,2018,3.51,3.51,158.0,148.0,148.0,3.4,3.34,3.34,3.44,3.75,17.0,40.0,63.0,86.0,109.0,1,0,Tidak Tepat Waktu
184012012,2018,3.6,3.6,158.0,148.0,148.0,3.72,3.34,3.68,3.5,3.69,17.0,40.0,63.0,86.0,109.0,1,0,Tidak Tepat Waktu
184012013,2018,3.49,3.49,170.0,148.0,148.0,3.35,3.34,3.55,3.52,3.65,17.0,40.0,63.0,86.0,109.0,2,0,Tidak Tepat Waktu
184012016,2018,3.58,3.58,158.0,148.0,148.0,3.56,3.58,3.71,3.31,3.82,17.0,40.0,63.0,86.0,109.0,1,0,Tidak Tepat Waktu
184012017,2018,3.68,3.68,164.0,148.0,148.0,3.42,3.76,3.68,3.62,3.75,17.0,40.0,63.0,86.0,109.0,2,0,Tidak Tepat Waktu
184012022,2018,3.3,3.3,195.0,148.0,148.0,3.27,2.95,3.33,3.17,2.94,17.0,40.0,63.0,86.0,109.0,5,2,Tidak Tepat Waktu
184012024,2018,3.48,3.48,162.0,148.0,148.0,3.45,3.34,3.46,3.28,3.62,17.0,40.0,63.0,86.0,109.0,2,0,Tidak Tepat Waktu
184012025,2018,3.62,3.62,173.0,148.0,148.0,3.15,3.45,3.62,3.61,3.8,17.0,40.0,63.0,86.0,109.0,3,0,Tidak Tepat Waktu
184012027,2018,3.52,3.52,161.0,148.0,148.0,3.03,3.1,3.49,3.49,3.82,17.0,40.0,63.0,86.0,109.0,2,0,Tidak Tepat Waktu
184012030,2018,3.31,3.31,165.0,148.0,148.0,3.27,3.08,3.4,2.58,3.5,17.0,40.0,63.0,86.0,106.0,3,0,Tidak Tepat Waktu
184012032,2018,3.41,3.41,158.0,148.0,148.0,3.38,3.08,3.47,3.52,3.5,17.0,40.0,63.0,86.0,109.0,1,0,Tidak Tepat Waktu
184012033,2018,3.48,3.48,158.0,148.0,148.0,3.4,3.45,3.34,3.37,3.56,17.0,40.0,63.0,86.0,109.0,1,0,Tidak Tepat Waktu
184012039,2018,3.57,3.57,174.0,148.0,148.0,3.31,3.42,3.46,3.57,3.79,17.0,40.0,63.0,86.0,109.0,2,0,Tidak Tepat Waktu
184012040,2018,3.51,3.51,158.0,148.0,148.0,3.48,3.34,3.5,3.42,3.66,17.0,40.0,63.0,86.0,109.0,1,0,Tidak Tepat Waktu
184012041,2018,3.62,3.62,158.0,148.0,148.0,3.46,3.73,3.43,3.48,3.75,17.0,40.0,63.0,86.0,109.0,1,0,Tidak Tepat Waktu
184012048,2018,3.43,3.43,165.0,148.0,148.0,2.66,3.1,3.33,3.16,3.69,17.0,40.0,63.0,86.0,109.0,3,0,Tidak Tepat Waktu
184012049,2018,3.63,3.63,158.0,148.0,148.0,3.38,3.5,3.52,3.61,3.82,17.0,40.0,63.0,86.0,109.0,1,0,Tidak Tepat Waktu
184012050,2018,3.48,3.48,170.0,148.0,148.0,3.38,3.44,3.46,3.48,3.46,17.0,40.0,63.0,86.0,109.0,2,0,Tidak Tepat Waktu
184022061,2018,3.57,3.57,182.0,144.0,144.0,3.47,3.45,3.53,3.58,3.64,22.0,46.0,68.0,91.0,111.0,2,0,Tidak Tepat Waktu
184022081,2018,3.58,3.58,202.0,144.0,144.0,2.74,3.58,3.4,3.34,3.42,22.0,44.0,66.0,89.0,112.0,7,0,Tidak Tepat Waktu
184032003,2018,3.5,3.5,167.0,150.0,150.0,3.38,3.01,3.42,3.48,3.54,21.0,42.0,65.0,85.0,109.0,3,0,Tidak Tepat Waktu
184032004,2018,3.64,3.64,160.0,150.0,150.0,3.51,3.58,3.53,3.8,3.63,21.0,42.0,65.0,85.0,109.0,1,0,Tidak Tepat Waktu
184032005,2018,3.56,3.56,160.0,150.0,150.0,3.61,3.54,3.58,3.58,3.55,21.0,42.0,65.0,85.0,109.0,1,0,Tidak Tepat Waktu
184032006,2018,3.6,3.6,160.0,150.0,150.0,3.36,3.52,3.47,3.66,3.65,21.0,42.0,65.0,85.0,109.0,1,0,Tidak Tepat Waktu
184032012,2018,3.74,3.74,160.0,150.0,150.0,3.64,3.67,3.63,3.84,3.67,21.0,42.0,65.0,85.0,109.0,1,0,Tidak Tepat Waktu
184032018,2018,3.56,3.56,162.0,150.0,150.0,3.54,3.5,3.33,3.61,3.46,21.0,42.0,65.0,85.0,109.0,2,0,Tidak Tepat Waktu
184032019,2018,3.72,3.72,188.0,150.0,150.0,3.8,3.64,3.61,3.88,3.59,21.0,42.0,65.0,85.0,109.0,2,0,Tidak Tepat Waktu
184032020,2018,3.67,3.67,160.0,150.0,150.0,3.57,3.65,3.56,3.74,3.73,21.0,42.0,65.0,85.0,109.0,1,0,Tidak Tepat Waktu
184042016,2018,3.6,3.6,187.0,145.0,145.0,3.48,3.55,3.58,3.73,3.43,22.0,43.0,63.0,85.0,108.0,2,0,Tidak Tepat Waktu
191012001,2019,3.84,3.84,145.0,145.0,145.0,3.72,3.82,3.75,3.95,3.9,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012002,2019,3.78,3.78,145.0,145.0,145.0,3.62,3.78,3.73,3.92,3.83,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012003,2019,3.6,3.6,154.0,145.0,145.0,3.5,3.58,3.58,3.66,3.38,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012004,2019,3.78,3.78,145.0,145.0,145.0,3.66,3.74,3.73,3.86,3.81,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012007,2019,3.69,3.69,153.0,145.0,145.0,3.41,3.76,3.67,3.8,3.74,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012008,2019,3.72,3.72,153.0,145.0,145.0,3.63,3.73,3.64,3.83,3.73,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012009,2019,3.72,3.72,153.0,145.0,145.0,3.58,3.71,3.69,3.86,3.7,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012011,2019,3.89,3.89,151.0,145.0,145.0,3.87,3.87,3.9,3.94,3.85,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012013,2019,3.73,3.73,153.0,145.0,145.0,3.56,3.65,3.69,3.94,3.81,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012014,2019,3.78,3.78,151.0,145.0,145.0,3.69,3.81,3.66,3.89,3.75,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012015,2019,3.74,3.74,153.0,145.0,145.0,3.65,3.74,3.64,3.84,3.77,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012016,2019,3.72,3.72,169.0,145.0,145.0,3.49,3.66,3.63,3.83,3.72,22.0,43.0,66.0,90.0,114.0,2,0,Tidak Tepat Waktu
191012017,2019,3.71,3.71,151.0,145.0,145.0,3.53,3.69,3.7,3.82,3.72,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012018,2019,3.82,3.82,156.0,145.0,145.0,3.61,3.81,3.82,3.71,3.82,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012019,2019,3.79,3.79,151.0,145.0,145.0,3.7,3.82,3.74,3.94,3.77,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012020,2019,3.76,3.76,153.0,145.0,145.0,3.65,3.81,3.74,3.84,3.7,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012022,2019,3.82,3.82,151.0,145.0,145.0,3.65,3.79,3.74,3.94,3.81,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012023,2019,3.74,3.74,151.0,145.0,145.0,3.56,3.74,3.64,3.88,3.77,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012024,2019,3.84,3.84,145.0,145.0,145.0,3.75,3.82,3.79,3.94,3.86,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012025,2019,3.87,3.87,145.0,145.0,145.0,3.81,3.84,3.84,4.0,3.92,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012027,2019,3.75,3.75,153.0,145.0,145.0,3.62,3.74,3.67,3.84,3.75,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012029,2019,3.6,3.6,155.0,145.0,145.0,3.37,3.25,3.45,3.68,3.74,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012030,2019,3.78,3.78,153.0,145.0,145.0,3.62,3.82,3.71,3.94,3.72,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012032,2019,3.78,3.78,151.0,145.0,145.0,3.67,3.71,3.68,3.92,3.77,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012033,2019,3.87,3.87,145.0,145.0,145.0,3.87,3.84,3.82,3.94,3.84,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012034,2019,3.7,3.7,153.0,145.0,145.0,3.44,3.78,3.6,3.84,3.68,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012035,2019,3.71,3.71,151.0,145.0,145.0,3.49,3.74,3.77,3.84,3.72,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012036,2019,3.66,3.66,186.0,153.0,153.0,3.58,3.68,3.18,2.08,1.66,22.0,43.0,66.0,90.0,110.0,11,0,Tidak Tepat Waktu
191012037,2019,3.85,3.85,145.0,145.0,145.0,3.84,3.81,3.74,3.96,3.89,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012038,2019,3.79,3.79,153.0,145.0,145.0,3.74,3.7,3.76,3.9,3.7,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012039,2019,3.75,3.75,153.0,145.0,145.0,3.67,3.71,3.56,3.88,3.77,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012043,2019,3.81,3.81,151.0,145.0,145.0,3.59,3.71,3.81,3.96,3.89,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012045,2019,3.78,3.78,170.0,145.0,145.0,3.6,3.71,3.75,3.4,3.83,22.0,43.0,66.0,90.0,114.0,3,0,Tidak Tepat Waktu
191012047,2019,3.75,3.75,156.0,145.0,145.0,3.56,3.76,3.63,3.28,3.82,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012048,2019,3.89,3.89,156.0,145.0,145.0,3.82,3.85,3.8,3.73,3.99,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012049,2019,3.73,3.73,153.0,145.0,145.0,3.5,3.62,3.73,3.86,3.75,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012050,2019,3.74,3.74,153.0,145.0,145.0,3.53,3.73,3.76,3.82,3.81,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012051,2019,3.76,3.76,154.0,145.0,145.0,3.55,3.68,3.73,3.63,3.85,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012052,2019,3.74,3.74,153.0,145.0,145.0,3.55,3.62,3.76,3.86,3.8,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012054,2019,3.81,3.81,154.0,145.0,145.0,3.61,3.79,3.79,3.44,3.82,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012055,2019,3.79,3.79,145.0,145.0,145.0,3.6,3.76,3.82,3.84,3.95,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012056,2019,3.75,3.75,153.0,145.0,145.0,3.58,3.73,3.73,3.94,3.75,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012057,2019,3.85,3.85,145.0,145.0,145.0,3.67,3.81,3.84,3.96,3.95,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012060,2019,3.71,3.71,148.0,145.0,145.0,3.56,3.65,3.77,3.26,3.77,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012064,2019,3.82,3.82,154.0,145.0,145.0,3.62,3.82,3.78,3.71,3.85,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012065,2019,3.78,3.78,151.0,145.0,145.0,3.56,3.68,3.75,3.9,3.87,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012066,2019,3.69,3.69,153.0,145.0,145.0,3.51,3.62,3.57,3.86,3.73,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012067,2019,3.74,3.74,159.0,145.0,145.0,3.51,2.84,3.65,3.44,3.89,22.0,46.0,69.0,93.0,117.0,3,0,Tidak Tepat Waktu
191012068,2019,3.9,3.9,145.0,145.0,145.0,3.74,3.89,3.89,3.96,3.97,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012069,2019,3.79,3.79,153.0,145.0,145.0,3.63,3.7,3.75,3.86,3.85,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012071,2019,3.74,3.74,155.0,145.0,145.0,3.5,3.31,3.71,3.88,3.82,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012073,2019,3.68,3.68,156.0,145.0,145.0,3.51,3.65,3.58,3.47,3.73,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012075,2019,3.78,3.78,153.0,145.0,145.0,3.58,3.7,3.7,3.92,3.82,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012078,2019,3.75,3.75,153.0,145.0,145.0,3.53,3.71,3.68,3.86,3.83,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012082,2019,3.76,3.76,153.0,145.0,145.0,3.53,3.55,3.79,3.84,3.87,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012083,2019,3.65,3.65,151.0,145.0,145.0,3.5,3.58,3.7,3.75,3.75,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012084,2019,3.73,3.73,151.0,145.0,145.0,3.67,3.63,3.72,3.79,3.81,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012085,2019,3.87,3.87,151.0,145.0,145.0,3.75,3.84,3.84,3.94,3.92,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012086,2019,3.7,3.7,153.0,145.0,145.0,3.55,3.65,3.7,3.78,3.8,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012087,2019,3.85,3.85,151.0,145.0,145.0,3.68,3.81,3.84,3.96,3.87,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012089,2019,3.85,3.85,153.0,145.0,145.0,3.69,3.85,3.8,3.88,3.93,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012090,2019,3.83,3.83,153.0,145.0,145.0,3.72,3.9,3.75,3.88,3.93,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012091,2019,3.75,3.75,153.0,145.0,145.0,3.55,3.65,3.74,3.78,3.8,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012093,2019,3.71,3.71,153.0,145.0,145.0,3.53,3.65,3.66,3.8,3.89,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012094,2019,3.66,3.66,153.0,145.0,145.0,3.32,3.63,3.65,3.78,3.73,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012100,2019,3.63,3.63,153.0,145.0,145.0,3.38,3.62,3.64,3.66,3.74,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012103,2019,3.81,3.81,151.0,145.0,145.0,3.66,3.84,3.72,3.84,3.93,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012104,2019,3.74,3.74,151.0,145.0,145.0,3.61,3.7,3.72,3.84,3.82,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012108,2019,3.81,3.81,155.0,145.0,145.0,3.59,3.52,3.78,3.93,3.93,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012109,2019,3.72,3.72,155.0,145.0,145.0,3.67,3.5,3.66,3.75,3.7,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012112,2019,3.7,3.7,169.0,145.0,145.0,3.43,3.65,3.69,3.82,3.76,22.0,43.0,66.0,90.0,114.0,3,0,Tidak Tepat Waktu
191012113,2019,3.77,3.77,159.0,145.0,145.0,3.82,3.04,3.89,3.77,3.61,22.0,43.0,66.0,90.0,114.0,3,0,Tidak Tepat Waktu
191012121,2019,3.78,3.78,151.0,145.0,145.0,3.73,3.84,3.62,3.75,3.77,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012122,2019,3.75,3.75,151.0,145.0,145.0,3.61,3.65,3.67,3.79,3.89,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012126,2019,3.82,3.82,151.0,145.0,145.0,3.69,3.81,3.73,3.84,3.87,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012131,2019,3.72,3.72,153.0,145.0,145.0,3.52,3.76,3.6,3.77,3.77,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012136,2019,3.7,3.7,151.0,145.0,145.0,3.58,3.71,3.65,3.79,3.68,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012137,2019,3.78,3.78,145.0,145.0,145.0,3.93,3.69,3.72,3.65,3.8,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012139,2019,3.83,3.83,145.0,145.0,145.0,3.75,3.89,3.77,3.84,3.86,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012141,2019,3.79,3.79,145.0,145.0,145.0,3.73,3.81,3.63,3.84,3.82,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012144,2019,3.76,3.76,155.0,145.0,145.0,3.62,3.49,3.79,3.77,3.84,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012146,2019,3.62,3.62,153.0,145.0,145.0,3.58,3.15,3.59,3.61,3.52,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012148,2019,3.76,3.76,151.0,145.0,145.0,3.65,3.71,3.7,3.86,3.74,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012149,2019,3.68,3.68,153.0,145.0,145.0,3.49,3.54,3.64,3.79,3.66,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012151,2019,3.76,3.76,151.0,145.0,145.0,3.67,3.68,3.63,3.84,3.86,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012156,2019,3.88,3.88,157.0,145.0,145.0,3.86,3.73,3.89,3.98,3.82,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012159,2019,3.79,3.79,154.0,145.0,145.0,3.61,3.69,3.79,3.92,3.69,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012161,2019,3.75,3.75,153.0,145.0,145.0,3.62,3.83,3.69,3.82,3.79,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012162,2019,3.66,3.66,167.0,145.0,145.0,3.49,3.69,3.63,3.68,3.74,22.0,43.0,66.0,90.0,114.0,2,0,Tidak Tepat Waktu
191012163,2019,3.83,3.83,151.0,145.0,145.0,3.74,3.8,3.74,3.96,3.86,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012164,2019,3.71,3.71,145.0,145.0,145.0,3.56,3.8,3.7,3.65,3.76,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012165,2019,3.63,3.63,159.0,145.0,145.0,3.44,2.61,3.53,3.65,3.66,22.0,43.0,63.0,87.0,111.0,3,0,Tidak Tepat Waktu
191012167,2019,3.75,3.75,153.0,145.0,145.0,3.64,3.7,3.71,3.77,3.77,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012168,2019,3.72,3.72,153.0,145.0,145.0,3.53,3.75,3.66,3.78,3.76,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012170,2019,3.63,3.63,153.0,145.0,145.0,3.44,3.49,3.54,3.7,3.7,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012173,2019,3.68,3.68,165.0,145.0,145.0,3.43,3.73,3.63,3.76,3.76,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012174,2019,3.64,3.64,167.0,145.0,145.0,3.43,3.57,3.51,3.74,3.76,22.0,43.0,66.0,90.0,114.0,2,0,Tidak Tepat Waktu
191012176,2019,3.63,3.63,153.0,145.0,145.0,3.49,3.59,3.56,3.61,3.78,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012177,2019,3.68,3.68,153.0,145.0,145.0,3.62,3.75,3.63,3.72,3.65,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012179,2019,3.79,3.79,153.0,145.0,145.0,3.59,3.75,3.75,3.88,3.89,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012180,2019,3.71,3.71,151.0,145.0,145.0,3.47,3.76,3.63,3.76,3.75,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012181,2019,3.9,3.9,151.0,145.0,145.0,3.94,3.91,3.85,3.8,3.93,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012182,2019,3.8,3.8,153.0,145.0,145.0,3.7,3.42,3.72,3.82,3.86,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012186,2019,3.71,3.71,153.0,145.0,145.0,3.49,3.68,3.66,3.84,3.86,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012187,2019,3.68,3.68,151.0,145.0,145.0,3.56,3.64,3.71,3.68,3.79,22.0,43.0,66.0,90.0,114.0,0,0,Tidak Tepat Waktu
191012189,2019,3.65,3.65,155.0,145.0,145.0,3.49,3.18,3.66,3.77,3.89,22.0,43.0,66.0,90.0,114.0,1,0,Tidak Tepat Waktu
191012190,2019,3.68,3.68,169.0,145.0,145.0,3.4,3.27,3.67,3.71,3.73,22.0,43.0,66.0,90.0,114.0,3,0,Tidak Tepat Waktu
